iter	Passed	Remaining
4777	79804	87220
4778	79819	87201
4779	79835	87183
4780	79850	87165
4781	79866	87148
4782	79883	87132
4783	79898	87113
4784	79912	87094
4785	79928	87076
4786	79952	87067
4787	79972	87054
4788	79989	87037
4789	80005	87020
4790	80020	87002
4791	80035	86983
4792	80049	86964
4793	80064	86945
4794	80082	86929
4795	80098	86912
4796	80113	86894
4797	80131	86879
4798	80150	86864
4799	80169	86850
4800	80184	86832
4801	80199	86813
4802	80215	86796
4803	80232	86779
4804	80249	86763
4805	80265	86745
4806	80281	86727
4807	80297	86710
4808	80312	86691
4809	80327	86673
4810	80343	86656
4811	80361	86641
4812	80378	86624
4813	80395	86608
4814	80411	86590
4815	80427	86573
4816	80442	86554
4817	80457	86536
4818	80475	86521
4819	80491	86503
4820	80507	86485
4821	80522	86466
4822	80537	86449
4823	80554	86432
4824	80573	86418
4825	80591	86402
4826	80608	86386
4827	80623	86368
4828	80640	86351
4829	80656	86333
4830	80670	86314
4831	80686	86297
4832	80702	86279
4833	80717	86261
4834	80733	86243
4835	80748	86225
4836	80764	86207
4837	80781	86191
4838	80799	86175
4839	80816	86159
4840	80831	86141
4841	80848	86124
4842	80863	86106
4843	80881	86090
4844	80896	86072
4845	80911	86054
4846	80926	86035
4847	80941	86017
4848	80956	85998
4849	80973	85981
4850	81030	86008
4851	81064	86009
4852	81093	86005
4853	81111	85991
4854	81129	85975
4855	81151	85964
4856	81170	85950
4857	81189	85936
4858	81210	85923
4859	81229	85909
4860	81246	85893
4861	81262	85875
4862	81278	85858
4863	81294	85840
4864	81310	85822
4865	81325	85804
4866	81341	85787
4867	81359	85771
4868	81376	85755
4869	81392	85738
4870	81410	85722
4871	81439	85718
4872	81456	85702
4873	81472	85684
4874	81488	85666
4875	81502	85648
4876	81520	85631
4877	81534	85612
4878	81549	85593
4879	81563	85575
4880	81578	85556
4881	81595	85539
4882	81612	85523
4883	81629	85507
4884	81646	85490
4885	81662	85473
4886	81678	85456
4887	81694	85438
4888	81710	85420
4889	81725	85402
4890	81741	85384
4891	81756	85366
4892	81772	85348
4893	81787	85329
4894	81804	85313
4895	81824	85300
4896	81842	85284
4897	81859	85268
4898	81875	85251
4899	81891	85234
4900	81909	85218
4901	81925	85201
4902	81940	85182
4903	81956	85165
4904	81973	85148
4905	81988	85130
4906	82003	85111
4907	82020	85095
4908	82039	85081
4909	82058	85066
4910	82074	85049
4911	82090	85031
4912	82105	85013
4913	82122	84996
4914	82138	84979
4915	82153	84961
4916	82168	84942
4917	82182	84923
4918	82197	84904
4919	82213	84886
4920	82235	84875
4921	82251	84858
4922	82266	84840
4923	82281	84821
4924	82297	84803
4925	82312	84785
4926	82326	84766
4927	82342	84748
4928	82358	84731
4929	82374	84713
4930	82390	84696
4931	82405	84677
4932	82421	84660
4933	82440	84645
4934	82459	84631
4935	82474	84613
4936	82490	84595
4937	82506	84578
4938	82520	84558
4939	82537	84541
4940	82552	84524
4941	82568	84506
4942	82583	84487
4943	82599	84470
4944	82614	84451
4945	82630	84434
4946	82650	84421
4947	82668	84405
4948	82683	84387
4949	82701	84371
4950	82715	84352
4951	82731	84335
4952	82745	84316
4953	82760	84297
4954	82775	84279
4955	82791	84261
4956	82808	84245
4957	82824	84228
4958	82840	84210
4959	82861	84197
4960	82891	84194
4961	82906	84176
4962	82924	84160
4963	82940	84143
4964	82955	84124
4965	82980	84116
4966	82997	84099
4967	83012	84082
4968	83027	84063
4969	83042	84045
4970	83061	84030
4971	83077	84013
4972	83093	83996
4973	83107	83976
4974	83123	83958
4975	83140	83942
4976	83156	83924
4977	83171	83906
4978	83187	83889
4979	83202	83870
4980	83219	83854
4981	83235	83836
4982	83250	83818
4983	83270	83804
4984	83288	83789
4985	83304	83772
4986	83320	83754
4987	83335	83736
4988	83354	83721
4989	83369	83703
4990	83384	83685
4991	83402	83669
4992	83418	83652
4993	83434	83635
4994	83449	83616
4995	83465	83598
4996	83483	83583
4997	83501	83568
4998	83516	83550
4999	83533	83533
5000	83549	83516
5001	83564	83497
5002	83580	83479
5003	83594	83461
5004	83609	83442
5005	83627	83426
5006	83642	83408
5007	83658	83391
5008	83677	83376
5009	83695	83361
5010	83712	83345
5011	83728	83327
5012	83744	83309
5013	83759	83291
5014	83774	83272
5015	83788	83254
5016	83803	83235
5017	83819	83218
5018	83835	83200
5019	83851	83183
5020	83866	83165
5021	83885	83150
5022	83902	83134
5023	83919	83117
5024	83934	83099
5025	83948	83080
5026	83963	83061
5027	83979	83043
5028	83993	83024
5029	84010	83007
5030	84027	82992
5031	84042	82973
5032	84057	82955
5033	84073	82938
5034	84091	82922
5035	84107	82905
5036	84122	82887
5037	84140	82871
5038	84156	82853
5039	84172	82836
5040	84189	82820
5041	84206	82803
5042	84221	82785
5043	84236	82766
5044	84252	82749
5045	84267	82731
5046	84283	82713
5047	84310	82707
5048	84331	82694
5049	84348	82678
5050	84363	82660
5051	84378	82641
5052	84394	82623
5053	84409	82605
5054	84424	82586
5055	84442	82571
5056	84458	82554
5057	84473	82536
5058	84488	82518
5059	84507	82503
5060	84526	82489
5061	84542	82471
5062	84558	82453
5063	84575	82437
5064	84589	82418
5065	84604	82400
5066	84620	82382
5067	84635	82364
5068	84650	82346
5069	84665	82327
5070	84681	82310
5071	84696	82292
5072	84715	82277
5073	84734	82262
5074	84750	82245
5075	84765	82227
5076	84781	82209
5077	84796	82191
5078	84813	82174
5079	84829	82157
5080	84844	82139
5081	84858	82120
5082	84875	82103
5083	84892	82087
5084	84909	82070
5085	84929	82057
5086	84947	82042
5087	84962	82023
5088	84978	82005
5089	84995	81989
5090	85010	81971
5091	85027	81954
5092	85042	81936
5093	85056	81917
5094	85071	81899
5095	85088	81882
5096	85104	81865
5097	85120	81848
5098	85140	81834
5099	85157	81818
5100	85173	81800
5101	85189	81783
5102	85208	81768
5103	85223	81750
5104	85238	81732
5105	85254	81715
5106	85270	81697
5107	85286	81679
5108	85303	81663
5109	85319	81646
5110	85338	81631
5111	85357	81617
5112	85374	81601
5113	85390	81583
5114	85406	81566
5115	85423	81549
5116	85438	81531
5117	85452	81512
5118	85467	81494
5119	85481	81474
5120	85497	81456
5121	85513	81439
5122	85530	81423
5123	85558	81417
5124	85576	81401
5125	85592	81384
5126	85607	81366
5127	85623	81348
5128	85638	81330
5129	85653	81312
5130	85669	81295
5131	85686	81278
5132	85702	81261
5133	85718	81243
5134	85734	81226
5135	85752	81210
5136	85769	81195
5137	85785	81177
5138	85803	81162
5139	85818	81143
5140	85834	81126
5141	85850	81108
5142	85866	81091
5143	85881	81072
5144	85895	81054
5145	85911	81036
5146	85929	81020
5147	85943	81002
5148	85962	80987
5149	85979	80971
5150	85995	80953
5151	86008	80933
5152	86024	80915
5153	86040	80898
5154	86058	80883
5155	86074	80865
5156	86090	80848
5157	86105	80829
5158	86119	80810
5159	86134	80793
5160	86150	80775
5161	86168	80759
5162	86185	80743
5163	86202	80726
5164	86218	80709
5165	86233	80691
5166	86250	80675
5167	86266	80658
5168	86282	80640
5169	86298	80622
5170	86316	80607
5171	86330	80588
5172	86348	80572
5173	86365	80556
5174	86382	80540
5175	86398	80523
5176	86414	80505
5177	86429	80487
5178	86444	80469
5179	86463	80454
5180	86478	80435
5181	86494	80418
5182	86509	80400
5183	86525	80382
5184	86539	80364
5185	86555	80346
5186	86573	80330
5187	86591	80315
5188	86609	80300
5189	86625	80282
5190	86640	80264
5191	86657	80248
5192	86673	80230
5193	86688	80212
5194	86703	80194
5195	86718	80176
5196	86734	80158
5197	86750	80141
5198	86765	80123
5199	86783	80107
5200	86801	80092
5201	86819	80077
5202	86848	80071
5203	86865	80054
5204	86881	80037
5205	86896	80019
5206	86913	80003
5207	86929	79986
5208	86945	79968
5209	86961	79950
5210	86977	79933
5211	86993	79916
5212	87011	79900
5213	87027	79883
5214	87042	79865
5215	87056	79846
5216	87072	79828
5217	87088	79811
5218	87104	79794
5219	87119	79776
5220	87137	79760
5221	87154	79744
5222	87170	79727
5223	87186	79709
5224	87202	79691
5225	87219	79676
5226	87237	79660
5227	87253	79642
5228	87268	79624
5229	87282	79606
5230	87302	79591
5231	87317	79573
5232	87334	79557
5233	87350	79539
5234	87366	79522
5235	87380	79503
5236	87397	79487
5237	87412	79468
5238	87431	79454
5239	87448	79438
5240	87464	79420
5241	87479	79402
5242	87494	79383
5243	87509	79366
5244	87524	79347
5245	87539	79329
5246	87554	79311
5247	87569	79293
5248	87584	79275
5249	87600	79257
5250	87615	79239
5251	87634	79224
5252	87654	79211
5253	87669	79193
5254	87684	79174
5255	87699	79156
5256	87717	79140
5257	87733	79123
5258	87747	79104
5259	87764	79087
5260	87780	79071
5261	87795	79052
5262	87810	79034
5263	87829	79019
5264	87848	79004
5265	87865	78988
5266	87881	78971
5267	87897	78954
5268	87914	78937
5269	87930	78920
5270	87945	78902
5271	87961	78884
5272	87975	78866
5273	87991	78848
5274	88007	78831
5275	88025	78815
5276	88041	78798
5277	88070	78792
5278	88088	78777
5279	88104	78759
5280	88118	78740
5281	88135	78724
5282	88151	78707
5283	88169	78692
5284	88184	78673
5285	88200	78656
5286	88217	78639
5287	88234	78623
5288	88251	78606
5289	88271	78593
5290	88286	78575
5291	88301	78557
5292	88316	78539
5293	88333	78522
5294	88357	78512
5295	88377	78498
5296	88391	78479
5297	88406	78461
5298	88421	78443
5299	88437	78426
5300	88452	78407
5301	88472	78393
5302	88490	78377
5303	88505	78359
5304	88521	78343
5305	88538	78326
5306	88552	78307
5307	88568	78290
5308	88585	78273
5309	88600	78255
5310	88617	78238
5311	88634	78222
5312	88650	78205
5313	88666	78188
5314	88685	78173
5315	88702	78156
5316	88718	78139
5317	88733	78121
5318	88749	78104
5319	88765	78087
5320	88782	78070
5321	88796	78051
5322	88812	78033
5323	88826	78015
5324	88842	77997
5325	88860	77982
5326	88875	77964
5327	88894	77949
5328	88911	77932
5329	88925	77914
5330	88942	77897
5331	88958	77880
5332	88973	77862
5333	88988	77843
5334	89003	77825
5335	89018	77807
5336	89034	77790
5337	89050	77773
5338	89067	77756
5339	89085	77741
5340	89103	77725
5341	89119	77708
5342	89135	77690
5343	89150	77673
5344	89168	77657
5345	89184	77640
5346	89200	77622
5347	89215	77604
5348	89231	77587
5349	89246	77569
5350	89264	77553
5351	89281	77537
5352	89307	77529
5353	89326	77513
5354	89341	77496
5355	89355	77477
5356	89372	77460
5357	89388	77443
5358	89404	77426
5359	89420	77408
5360	89435	77390
5361	89449	77371
5362	89464	77353
5363	89479	77334
5364	89495	77318
5365	89515	77304
5366	89533	77288
5367	89550	77272
5368	89566	77255
5369	89581	77237
5370	89598	77220
5371	89620	77208
5372	89640	77194
5373	89658	77179
5374	89675	77162
5375	89694	77147
5376	89718	77137
5377	89736	77121
5378	89756	77108
5379	89776	77094
5380	89795	77079
5381	89814	77065
5382	89834	77050
5383	89851	77034
5384	89870	77020
5385	89888	77004
5386	89906	76988
5387	89928	76976
5388	89947	76961
5389	89965	76946
5390	89985	76932
5391	90005	76918
5392	90024	76903
5393	90044	76889
5394	90062	76874
5395	90078	76857
5396	90096	76841
5397	90116	76827
5398	90138	76815
5399	90160	76803
5400	90180	76789
5401	90198	76774
5402	90218	76759
5403	90238	76746
5404	90260	76733
5405	90278	76718
5406	90298	76704
5407	90317	76690
5408	90337	76675
5409	90360	76664
5410	90384	76653
5411	90403	76639
5412	90422	76624
5413	90441	76609
5414	90458	76593
5415	90475	76576
5416	90493	76560
5417	90510	76545
5418	90528	76529
5419	90557	76522
5420	90580	76511
5421	90597	76495
5422	90614	76478
5423	90631	76461
5424	90648	76445
5425	90665	76429
5426	90685	76414
5427	90704	76399
5428	90723	76385
5429	90745	76373
5430	90765	76359
5431	90786	76346
5432	90804	76330
5433	90822	76314
5434	90838	76297
5435	90855	76281
5436	90872	76264
5437	90891	76249
5438	90909	76233
5439	90926	76217
5440	90944	76201
5441	90963	76187
5442	90983	76173
5443	91001	76157
5444	91018	76141
5445	91036	76125
5446	91055	76111
5447	91075	76096
5448	91094	76081
5449	91111	76065
5450	91131	76051
5451	91149	76035
5452	91169	76021
5453	91191	76009
5454	91210	75994
5455	91227	75978
5456	91246	75963
5457	91264	75948
5458	91284	75934
5459	91306	75921
5460	91327	75908
5461	91346	75893
5462	91363	75876
5463	91385	75864
5464	91408	75852
5465	91425	75836
5466	91443	75821
5467	91461	75805
5468	91479	75789
5469	91498	75774
5470	91517	75760
5471	91535	75744
5472	91552	75727
5473	91571	75712
5474	91592	75699
5475	91611	75684
5476	91629	75669
5477	91645	75652
5478	91661	75634
5479	91677	75617
5480	91693	75600
5481	91712	75585
5482	91732	75571
5483	91751	75555
5484	91768	75539
5485	91787	75524
5486	91818	75519
5487	91838	75505
5488	91854	75488
5489	91870	75470
5490	91886	75453
5491	91904	75437
5492	91922	75422
5493	91940	75406
5494	91957	75390
5495	91974	75373
5496	91989	75355
5497	92009	75341
5498	92028	75326
5499	92046	75310
5500	92063	75294
5501	92081	75278
5502	92099	75263
5503	92119	75248
5504	92137	75232
5505	92157	75219
5506	92175	75203
5507	92193	75187
5508	92212	75172
5509	92232	75158
5510	92251	75143
5511	92268	75126
5512	92285	75110
5513	92301	75093
5514	92318	75076
5515	92335	75060
5516	92352	75044
5517	92374	75031
5518	92392	75015
5519	92411	75000
5520	92431	74986
5521	92448	74969
5522	92465	74953
5523	92482	74936
5524	92500	74920
5525	92517	74904
5526	92533	74887
5527	92550	74870
5528	92567	74854
5529	92586	74839
5530	92604	74823
5531	92626	74810
5532	92643	74794
5533	92660	74778
5534	92679	74762
5535	92695	74746
5536	92713	74730
5537	92731	74714
5538	92751	74700
5539	92771	74685
5540	92788	74669
5541	92805	74653
5542	92825	74638
5543	92845	74624
5544	92864	74609
5545	92882	74593
5546	92898	74576
5547	92914	74559
5548	92932	74543
5549	92950	74527
5550	92971	74514
5551	92989	74498
5552	93008	74484
5553	93025	74467
5554	93060	74465
5555	93079	74450
5556	93097	74434
5557	93116	74419
5558	93134	74403
5559	93151	74386
5560	93168	74370
5561	93183	74352
5562	93202	74337
5563	93221	74322
5564	93241	74308
5565	93261	74294
5566	93279	74278
5567	93300	74265
5568	93319	74250
5569	93337	74234
5570	93355	74218
5571	93372	74201
5572	93388	74184
5573	93404	74167
5574	93421	74150
5575	93441	74136
5576	93460	74121
5577	93477	74104
5578	93493	74087
5579	93511	74071
5580	93530	74056
5581	93551	74043
5582	93569	74027
5583	93588	74012
5584	93607	73997
5585	93626	73982
5586	93645	73967
5587	93665	73953
5588	93684	73938
5589	93700	73921
5590	93718	73905
5591	93735	73888
5592	93752	73872
5593	93769	73855
5594	93785	73838
5595	93803	73822
5596	93823	73808
5597	93843	73794
5598	93865	73781
5599	93884	73766
5600	93901	73749
5601	93918	73733
5602	93935	73716
5603	93953	73701
5604	93970	73684
5605	93988	73668
5606	94005	73651
5607	94023	73635
5608	94043	73621
5609	94063	73607
5610	94087	73596
5611	94106	73581
5612	94123	73564
5613	94140	73548
5614	94158	73532
5615	94176	73516
5616	94193	73500
5617	94212	73485
5618	94229	73468
5619	94248	73453
5620	94268	73438
5621	94296	73431
5622	94312	73413
5623	94327	73395
5624	94342	73377
5625	94358	73360
5626	94375	73343
5627	94391	73325
5628	94405	73307
5629	94420	73289
5630	94436	73272
5631	94451	73253
5632	94469	73237
5633	94488	73222
5634	94504	73205
5635	94519	73187
5636	94534	73168
5637	94549	73150
5638	94564	73133
5639	94580	73115
5640	94595	73097
5641	94610	73079
5642	94625	73061
5643	94641	73043
5644	94659	73027
5645	94678	73012
5646	94697	72997
5647	94714	72980
5648	94729	72963
5649	94745	72945
5650	94758	72926
5651	94773	72907
5652	94789	72890
5653	94803	72871
5654	94819	72854
5655	94835	72836
5656	94849	72818
5657	94865	72800
5658	94884	72785
5659	94901	72769
5660	94917	72752
5661	94932	72733
5662	94947	72715
5663	94962	72697
5664	94977	72679
5665	94993	72661
5666	95007	72643
5667	95023	72625
5668	95038	72607
5669	95054	72590
5670	95070	72572
5671	95088	72557
5672	95106	72540
5673	95121	72523
5674	95136	72505
5675	95151	72486
5676	95167	72469
5677	95184	72452
5678	95200	72435
5679	95215	72417
5680	95231	72399
5681	95247	72383
5682	95264	72365
5683	95281	72349
5684	95302	72336
5685	95322	72321
5686	95343	72307
5687	95362	72292
5688	95379	72276
5689	95395	72259
5690	95413	72243
5691	95430	72226
5692	95447	72210
5693	95466	72194
5694	95483	72178
5695	95502	72163
5696	95532	72156
5697	95548	72139
5698	95567	72124
5699	95587	72110
5700	95605	72094
5701	95624	72079
5702	95642	72062
5703	95659	72046
5704	95676	72029
5705	95695	72014
5706	95714	72000
5707	95733	71984
5708	95749	71967
5709	95766	71950
5710	95785	71935
5711	95807	71922
5712	95827	71908
5713	95846	71893
5714	95863	71876
5715	95881	71860
5716	95899	71844
5717	95918	71829
5718	95938	71815
5719	95955	71798
5720	95974	71783
5721	95991	71767
5722	96006	71749
5723	96022	71731
5724	96039	71715
5725	96058	71700
5726	96076	71684
5727	96095	71668
5728	96114	71653
5729	96136	71640
5730	96156	71626
5731	96176	71611
5732	96196	71597
5733	96212	71580
5734	96229	71563
5735	96246	71547
5736	96264	71531
5737	96282	71515
5738	96299	71498
5739	96317	71482
5740	96336	71467
5741	96355	71452
5742	96376	71439
5743	96394	71423
5744	96413	71408
5745	96432	71393
5746	96454	71379
5747	96473	71364
5748	96492	71349
5749	96507	71331
5750	96524	71314
5751	96542	71299
5752	96559	71282
5753	96577	71266
5754	96593	71249
5755	96609	71231
5756	96624	71213
5757	96638	71195
5758	96653	71176
5759	96668	71158
5760	96684	71141
5761	96701	71124
5762	96718	71107
5763	96732	71089
5764	96751	71074
5765	96777	71063
5766	96794	71047
5767	96810	71030
5768	96826	71013
5769	96842	70995
5770	96857	70977
5771	96871	70958
5772	96889	70942
5773	96904	70924
5774	96920	70907
5775	96936	70889
5776	96954	70873
5777	96972	70858
5778	96987	70840
5779	97003	70822
5780	97017	70804
5781	97035	70788
5782	97053	70771
5783	97070	70755
5784	97088	70739
5785	97106	70723
5786	97122	70706
5787	97139	70689
5788	97158	70674
5789	97176	70658
5790	97195	70643
5791	97211	70626
5792	97227	70608
5793	97243	70591
5794	97256	70571
5795	97271	70554
5796	97287	70536
5797	97303	70519
5798	97319	70501
5799	97333	70483
5800	97349	70465
5801	97369	70450
5802	97387	70435
5803	97405	70419
5804	97422	70402
5805	97436	70384
5806	97451	70365
5807	97466	70347
5808	97481	70329
5809	97496	70311
5810	97511	70293
5811	97529	70277
5812	97544	70259
5813	97559	70241
5814	97579	70227
5815	97595	70209
5816	97610	70191
5817	97626	70174
5818	97641	70155
5819	97658	70139
5820	97672	70120
5821	97688	70103
5822	97703	70085
5823	97719	70067
5824	97736	70051
5825	97751	70033
5826	97768	70016
5827	97786	70000
5828	97803	69984
5829	97817	69965
5830	97833	69948
5831	97850	69931
5832	97865	69913
5833	97879	69895
5834	97894	69876
5835	97910	69859
5836	97925	69841
5837	97941	69823
5838	97956	69805
5839	97972	69788
5840	97989	69771
5841	98017	69763
5842	98032	69745
5843	98050	69729
5844	98065	69710
5845	98081	69693
5846	98096	69676
5847	98113	69659
5848	98128	69640
5849	98143	69623
5850	98159	69605
5851	98176	69589
5852	98194	69573
5853	98210	69556
5854	98227	69539
5855	98242	69521
5856	98260	69505
5857	98274	69487
5858	98291	69470
5859	98306	69451
5860	98321	69433
5861	98336	69416
5862	98351	69398
5863	98367	69380
5864	98385	69364
5865	98402	69348
5866	98421	69332
5867	98437	69315
5868	98454	69298
5869	98469	69281
5870	98485	69263
5871	98501	69246
5872	98516	69228
5873	98531	69210
5874	98546	69192
5875	98562	69175
5876	98579	69158
5877	98596	69141
5878	98615	69126
5879	98632	69109
5880	98649	69093
5881	98666	69076
5882	98684	69060
5883	98701	69044
5884	98717	69026
5885	98731	69008
5886	98747	68990
5887	98762	68972
5888	98777	68954
5889	98794	68937
5890	98809	68919
5891	98828	68904
5892	98844	68887
5893	98858	68868
5894	98875	68852
5895	98893	68836
5896	98908	68818
5897	98925	68801
5898	98940	68783
5899	98955	68765
5900	98969	68747
5901	98985	68729
5902	99003	68713
5903	99023	68698
5904	99040	68682
5905	99056	68665
5906	99073	68648
5907	99088	68630
5908	99105	68614
5909	99121	68596
5910	99135	68578
5911	99152	68561
5912	99169	68545
5913	99184	68527
5914	99200	68509
5915	99216	68492
5916	99242	68481
5917	99261	68466
5918	99276	68448
5919	99292	68431
5920	99307	68413
5921	99323	68396
5922	99339	68378
5923	99353	68359
5924	99369	68342
5925	99385	68325
5926	99400	68307
5927	99418	68291
5928	99436	68275
5929	99453	68259
5930	99470	68242
5931	99485	68224
5932	99499	68206
5933	99517	68189
5934	99532	68171
5935	99547	68153
5936	99562	68135
5937	99577	68117
5938	99594	68100
5939	99610	68083
5940	99625	68065
5941	99645	68051
5942	99663	68035
5943	99679	68017
5944	99694	68000
5945	99710	67982
5946	99727	67965
5947	99742	67948
5948	99756	67929
5949	99771	67911
5950	99785	67893
5951	99801	67875
5952	99816	67858
5953	99835	67842
5954	99853	67826
5955	99870	67809
5956	99887	67793
5957	99903	67776
5958	99918	67758
5959	99934	67740
5960	99950	67723
5961	99966	67706
5962	99982	67689
5963	99998	67671
5964	100013	67653
5965	100030	67637
5966	100047	67620
5967	100067	67605
5968	100084	67589
5969	100100	67572
5970	100116	67554
5971	100132	67537
5972	100148	67520
5973	100165	67503
5974	100181	67486
5975	100197	67468
5976	100211	67450
5977	100227	67433
5978	100242	67414
5979	100258	67398
5980	100277	67382
5981	100296	67367
5982	100312	67349
5983	100326	67331
5984	100340	67312
5985	100357	67295
5986	100373	67278
5987	100388	67260
5988	100402	67242
5989	100419	67225
5990	100435	67208
5991	100450	67190
5992	100467	67174
5993	100485	67158
5994	100512	67147
5995	100528	67130
5996	100545	67113
5997	100560	67096
5998	100576	67079
5999	100594	67063
6000	100610	67045
6001	100625	67027
6002	100641	67010
6003	100657	66993
6004	100673	66975
6005	100692	66960
6006	100710	66944
6007	100725	66927
6008	100741	66909
6009	100758	66892
6010	100774	66875
6011	100789	66857
6012	100806	66840
6013	100820	66822
6014	100836	66805
6015	100851	66787
6016	100865	66768
6017	100880	66750
6018	100899	66735
6019	100915	66718
6020	100931	66700
6021	100947	66683
6022	100964	66667
6023	100982	66651
6024	100999	66634
6025	101017	66618
6026	101032	66600
6027	101048	66583
6028	101064	66565
6029	101078	66547
6030	101094	66530
6031	101114	66515
6032	101130	66498
6033	101145	66480
6034	101159	66462
6035	101177	66445
6036	101192	66428
6037	101207	66410
6038	101222	66392
6039	101237	66374
6040	101253	66356
6041	101268	66339
6042	101283	66320
6043	101300	66304
6044	101319	66289
6045	101335	66271
6046	101350	66254
6047	101365	66236
6048	101379	66217
6049	101393	66199
6050	101408	66181
6051	101424	66163
6052	101441	66147
6053	101457	66129
6054	101472	66112
6055	101490	66095
6056	101508	66080
6057	101526	66064
6058	101543	66047
6059	101557	66029
6060	101574	66012
6061	101588	65994
6062	101607	65978
6063	101622	65960
6064	101636	65942
6065	101654	65925
6066	101672	65910
6067	101687	65892
6068	101703	65875
6069	101730	65864
6070	101749	65849
6071	101764	65832
6072	101779	65814
6073	101794	65796
6074	101810	65779
6075	101827	65761
6076	101843	65745
6077	101862	65729
6078	101877	65711
6079	101893	65694
6080	101910	65677
6081	101927	65661
6082	101944	65644
6083	101961	65627
6084	101977	65611
6085	101995	65594
6086	102010	65576
6087	102026	65559
6088	102041	65542
6089	102058	65525
6090	102074	65508
6091	102089	65490
6092	102106	65473
6093	102128	65460
6094	102145	65443
6095	102160	65425
6096	102177	65408
6097	102192	65390
6098	102206	65372
6099	102222	65355
6100	102237	65337
6101	102251	65319
6102	102266	65301
6103	102283	65284
6104	102299	65267
6105	102316	65250
6106	102337	65236
6107	102355	65220
6108	102371	65203
6109	102387	65186
6110	102402	65168
6111	102419	65151
6112	102433	65133
6113	102451	65117
6114	102466	65099
6115	102483	65082
6116	102499	65065
6117	102516	65048
6118	102533	65032
6119	102551	65016
6120	102567	64999
6121	102581	64980
6122	102598	64963
6123	102613	64945
6124	102628	64928
6125	102644	64910
6126	102659	64892
6127	102675	64875
6128	102690	64857
6129	102707	64841
6130	102726	64825
6131	102744	64810
6132	102760	64792
6133	102776	64775
6134	102791	64757
6135	102806	64740
6136	102820	64721
6137	102837	64704
6138	102854	64688
6139	102870	64670
6140	102885	64653
6141	102901	64636
6142	102916	64617
6143	102933	64601
6144	102951	64585
6145	102979	64575
6146	102996	64559
6147	103012	64541
6148	103029	64525
6149	103045	64507
6150	103059	64489
6151	103073	64471
6152	103092	64456
6153	103109	64438
6154	103126	64422
6155	103142	64405
6156	103160	64389
6157	103178	64373
6158	103195	64356
6159	103210	64339
6160	103226	64321
6161	103241	64303
6162	103256	64285
6163	103271	64268
6164	103287	64251
6165	103302	64233
6166	103316	64214
6167	103332	64197
6168	103347	64179
6169	103365	64163
6170	103382	64147
6171	103397	64129
6172	103413	64111
6173	103427	64093
6174	103445	64077
6175	103461	64060
6176	103476	64042
6177	103492	64025
6178	103506	64007
6179	103521	63988
6180	103537	63971
6181	103554	63955
6182	103573	63940
6183	103591	63923
6184	103607	63906
6185	103623	63889
6186	103638	63871
6187	103655	63854
6188	103670	63837
6189	103686	63820
6190	103700	63801
6191	103715	63783
6192	103731	63766
6193	103746	63748
6194	103763	63732
6195	103821	63740
6196	103849	63730
6197	103880	63722
6198	103898	63706
6199	103918	63692
6200	103941	63679
6201	103963	63665
6202	103985	63652
6203	104018	63644
6204	104037	63629
6205	104054	63612
6206	104072	63597
6207	104089	63580
6208	104107	63564
6209	104122	63546
6210	104138	63529
6211	104153	63511
6212	104170	63495
6213	104189	63479
6214	104208	63463
6215	104223	63446
6216	104238	63428
6217	104254	63411
6218	104270	63394
6219	104285	63376
6220	104300	63358
6221	104316	63340
6222	104332	63323
6223	104347	63305
6224	104362	63287
6225	104378	63271
6226	104398	63255
6227	104416	63240
6228	104432	63222
6229	104448	63205
6230	104462	63187
6231	104479	63170
6232	104495	63153
6233	104510	63135
6234	104525	63117
6235	104541	63100
6236	104556	63082
6237	104572	63065
6238	104590	63049
6239	104609	63033
6240	104626	63017
6241	104642	62999
6242	104657	62982
6243	104675	62965
6244	104690	62948
6245	104705	62930
6246	104720	62912
6247	104735	62895
6248	104752	62878
6249	104766	62859
6250	104784	62843
6251	104800	62826
6252	104818	62810
6253	104836	62794
6254	104850	62776
6255	104866	62759
6256	104882	62741
6257	104898	62724
6258	104913	62706
6259	104928	62689
6260	104944	62671
6261	104959	62653
6262	104974	62636
6263	104991	62619
6264	105007	62602
6265	105026	62586
6266	105054	62576
6267	105069	62558
6268	105087	62542
6269	105105	62526
6270	105119	62508
6271	105135	62491
6272	105150	62473
6273	105166	62456
6274	105180	62437
6275	105196	62420
6276	105212	62403
6277	105230	62387
6278	105248	62371
6279	105264	62354
6280	105279	62336
6281	105295	62318
6282	105310	62301
6283	105326	62283
6284	105341	62266
6285	105356	62248
6286	105372	62231
6287	105387	62213
6288	105403	62196
6289	105420	62179
6290	105439	62164
6291	105457	62148
6292	105472	62130
6293	105488	62113
6294	105504	62096
6295	105521	62079
6296	105534	62060
6297	105548	62042
6298	105565	62025
6299	105581	62008
6300	105597	61990
6301	105613	61973
6302	105630	61956
6303	105648	61941
6304	105666	61925
6305	105681	61907
6306	105696	61889
6307	105711	61871
6308	105727	61854
6309	105744	61837
6310	105759	61820
6311	105776	61803
6312	105790	61785
6313	105805	61767
6314	105820	61749
6315	105836	61732
6316	105853	61716
6317	105870	61699
6318	105886	61681
6319	105901	61664
6320	105916	61646
6321	105933	61629
6322	105949	61612
6323	105964	61594
6324	105981	61578
6325	105997	61561
6326	106013	61543
6327	106029	61526
6328	106045	61509
6329	106071	61497
6330	106093	61484
