iter	RMSE
4773	2650.797761
4774	2650.704274
4775	2650.59285
4776	2650.585368
4777	2650.28402
4778	2650.180795
4779	2650.118355
4780	2649.96901
4781	2649.911425
4782	2649.863271
4783	2649.816814
4784	2649.782757
4785	2649.667008
4786	2649.643886
4787	2649.56972
4788	2649.480657
4789	2649.417702
4790	2649.36867
4791	2649.327878
4792	2649.261881
4793	2649.186906
4794	2649.155028
4795	2649.114009
4796	2649.087902
4797	2649.047024
4798	2648.807546
4799	2648.746731
4800	2648.679102
4801	2648.611145
4802	2648.466355
4803	2648.378921
4804	2648.307324
4805	2648.282531
4806	2648.241151
4807	2648.160436
4808	2648.065618
4809	2647.946146
4810	2647.632859
4811	2647.579187
4812	2647.40288
4813	2647.266395
4814	2647.13382
4815	2646.947387
4816	2646.87459
4817	2646.794543
4818	2646.634562
4819	2646.536453
4820	2646.507456
4821	2646.433345
4822	2646.37957
4823	2646.25962
4824	2646.193631
4825	2646.148008
4826	2646.076074
4827	2646.05429
4828	2645.917993
4829	2645.852298
4830	2645.804169
4831	2645.695858
4832	2645.634188
4833	2645.513986
4834	2645.422513
4835	2645.379306
4836	2645.355633
4837	2645.324512
4838	2645.262612
4839	2645.137184
4840	2645.026896
4841	2644.956484
4842	2644.874971
4843	2644.392067
4844	2644.186065
4845	2644.1086
4846	2644.044472
4847	2643.980937
4848	2643.938585
4849	2643.838534
4850	2643.526868
4851	2643.34151
4852	2643.258322
4853	2643.141737
4854	2643.052384
4855	2642.947126
4856	2642.793535
4857	2642.705701
4858	2642.613883
4859	2642.546031
4860	2642.36743
4861	2642.216618
4862	2642.152734
4863	2642.025303
4864	2641.94569
4865	2641.905134
4866	2641.724205
4867	2641.642674
4868	2641.604205
4869	2641.519653
4870	2641.482916
4871	2641.411404
4872	2641.233605
4873	2640.969089
4874	2640.859346
4875	2640.814673
4876	2640.648046
4877	2640.61991
4878	2640.549422
4879	2640.508838
4880	2640.481319
4881	2640.418547
4882	2640.374962
4883	2640.249577
4884	2640.145527
4885	2640.030544
4886	2640.004845
4887	2639.906036
4888	2639.779383
4889	2639.720911
4890	2639.580562
4891	2639.503014
4892	2639.451181
4893	2639.355466
4894	2639.109151
4895	2639.037696
4896	2638.8087
4897	2638.709389
4898	2638.675605
4899	2638.625316
4900	2638.461395
4901	2638.330929
4902	2638.29095
4903	2638.182462
4904	2637.83481
4905	2637.713018
4906	2637.675078
4907	2637.57343
4908	2637.445642
4909	2637.395321
4910	2637.314979
4911	2637.179263
4912	2637.104828
4913	2637.029887
4914	2636.964476
4915	2636.881523
4916	2636.773105
4917	2636.683496
4918	2636.601009
4919	2636.554029
4920	2636.493763
4921	2636.371591
4922	2636.292986
4923	2636.265632
4924	2636.210466
4925	2636.137832
4926	2636.03881
4927	2635.996464
4928	2635.866414
4929	2635.823992
4930	2635.759824
4931	2635.707297
4932	2635.597867
4933	2635.571605
4934	2635.454245
4935	2635.408108
4936	2635.361416
4937	2635.310806
4938	2635.23056
4939	2635.163211
4940	2635.039363
4941	2634.982973
4942	2634.895183
4943	2634.764651
4944	2634.674737
4945	2634.625827
4946	2634.549401
4947	2634.472665
4948	2634.240178
4949	2633.919496
4950	2633.811305
4951	2633.565382
4952	2633.464119
4953	2633.423571
4954	2633.318526
4955	2633.256675
4956	2633.144435
4957	2633.077935
4958	2633.020726
4959	2632.98774
4960	2632.930043
4961	2632.907754
4962	2632.604054
4963	2632.501907
4964	2632.409771
4965	2632.347048
4966	2632.244998
4967	2632.12699
4968	2632.059775
4969	2632.007176
4970	2631.919601
4971	2631.853125
4972	2631.776924
4973	2631.745125
4974	2631.689066
4975	2631.538545
4976	2631.47988
4977	2631.308059
4978	2631.236623
4979	2631.145571
4980	2630.934562
4981	2630.897974
4982	2630.654153
4983	2630.563134
4984	2630.495857
4985	2630.179776
4986	2630.138701
4987	2630.110343
4988	2629.998922
4989	2629.910487
4990	2629.840684
4991	2629.730698
4992	2629.599727
4993	2629.494094
4994	2629.42525
4995	2629.33853
4996	2629.08178
4997	2628.908108
4998	2628.847722
4999	2628.771752
5000	2628.732349
5001	2628.662337
5002	2628.59632
5003	2628.523974
5004	2628.499013
5005	2628.448013
5006	2628.318926
5007	2628.24567
5008	2628.199732
5009	2628.102705
5010	2627.919725
5011	2627.878599
5012	2627.753963
5013	2627.609377
5014	2627.55526
5015	2627.48138
5016	2627.41295
5017	2627.355563
5018	2627.303404
5019	2627.229583
5020	2627.153831
5021	2627.086601
5022	2627.021136
5023	2626.850958
5024	2626.788721
5025	2626.728967
5026	2626.683529
5027	2626.53661
5028	2626.483442
5029	2626.182019
5030	2626.120236
5031	2626.099406
5032	2626.061337
5033	2626.014356
5034	2625.914966
5035	2625.887997
5036	2625.842566
5037	2625.702755
5038	2625.585331
5039	2625.527888
5040	2625.036542
5041	2624.947236
5042	2624.900208
5043	2624.869769
5044	2624.677735
5045	2624.617707
5046	2624.547859
5047	2624.469195
5048	2624.3201
5049	2624.263188
5050	2624.165856
5051	2624.089104
5052	2624.024224
5053	2623.956357
5054	2623.889659
5055	2623.823877
5056	2623.756183
5057	2623.702431
5058	2623.64082
5059	2623.520279
5060	2623.405083
5061	2623.23779
5062	2623.174847
5063	2622.991736
5064	2622.950712
5065	2622.907633
5066	2622.853792
5067	2622.768006
5068	2622.688468
5069	2622.645698
5070	2622.586296
5071	2622.536102
5072	2622.477164
5073	2622.197587
5074	2622.148936
5075	2622.105826
5076	2622.070058
5077	2622.003483
5078	2621.959834
5079	2621.838777
5080	2621.715591
5081	2621.662771
5082	2621.541552
5083	2621.26628
5084	2621.220828
5085	2621.109442
5086	2620.660984
5087	2620.637618
5088	2620.580453
5089	2620.388587
5090	2620.329762
5091	2620.268873
5092	2620.219324
5093	2620.144831
5094	2620.011948
5095	2619.90687
5096	2619.789476
5097	2619.666491
5098	2619.620628
5099	2619.523786
5100	2619.483434
5101	2619.334697
5102	2618.92863
5103	2618.734552
5104	2618.659837
5105	2618.626278
5106	2618.481747
5107	2618.416258
5108	2618.277414
5109	2618.21561
5110	2618.078802
5111	2617.95805
5112	2617.833034
5113	2617.770313
5114	2617.684434
5115	2617.551309
5116	2617.51049
5117	2617.43973
5118	2617.394034
5119	2617.358493
5120	2617.324533
5121	2617.170118
5122	2617.004006
5123	2616.914188
5124	2616.888948
5125	2616.813229
5126	2616.777046
5127	2616.724865
5128	2616.583266
5129	2616.526247
5130	2616.503025
5131	2616.394008
5132	2616.290715
5133	2616.184298
5134	2616.142069
5135	2616.089961
5136	2615.964457
5137	2615.909586
5138	2615.702969
5139	2615.673481
5140	2615.511786
5141	2615.390363
5142	2615.320184
5143	2615.246117
5144	2615.204446
5145	2615.169559
5146	2614.95312
5147	2614.804821
5148	2614.754826
5149	2614.706906
5150	2614.602701
5151	2614.570636
5152	2614.482627
5153	2614.414662
5154	2614.312141
5155	2614.150285
5156	2613.97888
5157	2613.915859
5158	2613.870395
5159	2613.751129
5160	2613.648042
5161	2613.603306
5162	2613.527995
5163	2613.452108
5164	2613.350393
5165	2613.312853
5166	2613.264742
5167	2613.217643
5168	2612.971881
5169	2612.917369
5170	2612.870967
5171	2612.838115
5172	2612.680087
5173	2612.635041
5174	2612.586432
5175	2612.532613
5176	2612.479183
5177	2612.383135
5178	2612.279171
5179	2612.20675
5180	2612.177139
5181	2612.084068
5182	2611.989398
5183	2611.944212
5184	2611.911391
5185	2611.824011
5186	2611.7084
5187	2611.657933
5188	2611.590953
5189	2611.517609
5190	2611.475603
5191	2611.397504
5192	2611.362942
5193	2611.101189
5194	2611.028384
5195	2610.990271
5196	2610.785426
5197	2610.590973
5198	2610.524837
5199	2610.428052
5200	2610.294969
5201	2610.180955
5202	2610.113233
5203	2610.040373
5204	2610.004983
5205	2609.962261
5206	2609.853273
5207	2609.809673
5208	2609.782341
5209	2609.720405
5210	2609.64158
5211	2609.595832
5212	2609.430408
5213	2609.399802
5214	2609.370959
5215	2609.313596
5216	2609.255812
5217	2609.091757
5218	2608.971803
5219	2608.815805
5220	2608.718404
5221	2608.554008
5222	2608.507707
5223	2608.466602
5224	2608.425389
5225	2608.378117
5226	2608.328146
5227	2608.247259
5228	2608.227758
5229	2608.157217
5230	2608.054414
5231	2608.001486
5232	2607.900601
5233	2607.819416
5234	2607.644357
5235	2607.609499
5236	2607.557695
5237	2607.465143
5238	2607.360194
5239	2607.32474
5240	2607.2985
5241	2607.230945
5242	2607.195421
5243	2607.136328
5244	2607.065372
5245	2607.033062
5246	2606.984326
5247	2606.91945
5248	2606.872462
5249	2606.825907
5250	2606.754077
5251	2606.645534
5252	2606.606127
5253	2606.56252
5254	2606.453918
5255	2606.373402
5256	2606.228915
5257	2606.092854
5258	2606.021188
5259	2605.786083
5260	2605.733967
5261	2605.713876
5262	2605.63777
5263	2605.553052
5264	2605.521321
5265	2605.470357
5266	2605.185149
5267	2605.074287
5268	2605.004882
5269	2604.904716
5270	2604.736935
5271	2604.648657
5272	2604.607747
5273	2604.505341
5274	2604.357313
5275	2604.241754
5276	2604.180208
5277	2604.073408
5278	2604.048213
5279	2603.981529
5280	2603.934716
5281	2603.893232
5282	2603.843096
5283	2603.742395
5284	2603.696975
5285	2603.594962
5286	2603.386389
5287	2603.292325
5288	2603.17134
5289	2603.113726
5290	2603.053434
5291	2602.982624
5292	2602.870486
5293	2602.705198
5294	2602.643533
5295	2602.451163
5296	2602.417161
5297	2602.332075
5298	2602.313183
5299	2602.249149
5300	2602.207144
5301	2602.094258
5302	2601.940398
5303	2601.900971
5304	2601.737206
5305	2601.608984
5306	2601.484907
5307	2601.273865
5308	2601.168563
5309	2601.143601
5310	2601.061503
5311	2600.980512
5312	2600.891342
5313	2600.851026
5314	2600.789725
5315	2600.743228
5316	2600.541376
5317	2600.446859
5318	2600.382366
5319	2600.273626
5320	2600.176682
5321	2600.144857
5322	2600.078345
5323	2600.039042
5324	2599.967676
5325	2599.92245
5326	2599.872694
5327	2599.799377
5328	2599.731694
5329	2599.670271
5330	2599.585971
5331	2599.532491
5332	2599.487771
5333	2599.41794
5334	2599.274581
5335	2599.195173
5336	2599.10654
5337	2599.029499
5338	2598.957922
5339	2598.79591
5340	2598.736488
5341	2598.654589
5342	2598.585415
5343	2598.476057
5344	2598.397558
5345	2598.290488
5346	2598.248724
5347	2598.069931
5348	2598.042214
5349	2597.974032
5350	2597.677564
5351	2597.605159
5352	2597.54239
5353	2597.498667
5354	2597.438326
5355	2597.370348
5356	2596.980682
5357	2596.912584
5358	2596.783084
5359	2596.711563
5360	2596.666226
5361	2596.633793
5362	2596.514489
5363	2596.465108
5364	2596.445344
5365	2596.20325
5366	2596.08399
5367	2595.901493
5368	2595.859543
5369	2595.768412
5370	2595.433917
5371	2595.378179
5372	2595.339837
5373	2595.042003
5374	2594.980995
5375	2594.887589
5376	2594.756626
5377	2594.611841
5378	2594.286439
5379	2594.245883
5380	2594.187816
5381	2594.159365
5382	2594.072715
5383	2594.005245
5384	2593.89855
5385	2593.816711
5386	2593.774199
5387	2593.703335
5388	2593.646758
5389	2593.568158
5390	2593.272246
5391	2593.23813
5392	2593.213097
5393	2593.005463
5394	2592.956612
5395	2592.895811
5396	2592.712576
5397	2592.539054
5398	2592.503131
5399	2592.385666
5400	2592.219263
5401	2592.196592
5402	2592.172865
5403	2592.023551
5404	2591.888099
5405	2591.81407
5406	2591.42663
5407	2591.381458
5408	2591.330638
5409	2591.273362
5410	2591.111938
5411	2591.085902
5412	2590.988563
5413	2590.94239
5414	2590.920851
5415	2590.885705
5416	2590.789867
5417	2590.627512
5418	2590.559119
5419	2590.496406
5420	2590.359914
5421	2590.117619
5422	2590.064765
5423	2589.987279
5424	2589.922166
5425	2589.826411
5426	2589.669086
5427	2589.469136
5428	2589.313265
5429	2589.15871
5430	2589.089109
5431	2588.984749
5432	2588.955563
5433	2588.827775
5434	2588.783009
5435	2588.695296
5436	2588.534185
5437	2588.48042
5438	2588.407813
5439	2588.331471
5440	2588.207174
5441	2588.174321
5442	2588.14569
5443	2588.108951
5444	2588.044413
5445	2587.976347
5446	2587.895157
5447	2587.709957
5448	2587.450579
5449	2587.38605
5450	2587.041887
5451	2586.951965
5452	2586.837493
5453	2586.781657
5454	2586.637294
5455	2586.51175
5456	2586.459542
5457	2586.361854
5458	2586.315941
5459	2585.947587
5460	2585.881753
5461	2585.831107
5462	2585.694263
5463	2585.584899
5464	2585.450053
5465	2585.251986
5466	2585.146272
5467	2585.076211
5468	2584.965944
5469	2584.764897
5470	2584.622185
5471	2584.337482
5472	2584.159109
5473	2584.090945
5474	2584.032263
5475	2583.969822
5476	2583.91767
5477	2583.866726
5478	2583.799909
5479	2583.746327
5480	2583.668647
5481	2583.447798
5482	2583.411651
5483	2583.238237
5484	2583.054739
5485	2582.903195
5486	2582.790812
5487	2582.733813
5488	2582.686591
5489	2582.663329
5490	2582.617447
5491	2582.559211
5492	2582.473403
5493	2582.393405
5494	2582.352041
5495	2582.301407
5496	2582.279266
5497	2582.229256
5498	2582.142848
5499	2582.075766
5500	2582.046624
5501	2581.941986
5502	2581.845471
5503	2581.734562
5504	2581.684543
5505	2581.453641
5506	2581.363202
5507	2581.207665
5508	2581.143638
5509	2580.999161
5510	2580.943245
5511	2580.898826
5512	2580.763482
5513	2580.719458
5514	2580.611367
5515	2580.544203
5516	2580.49546
5517	2580.384634
5518	2580.300585
5519	2580.227786
5520	2580.138451
5521	2580.113311
5522	2580.046964
5523	2579.916086
5524	2579.748386
5525	2579.588518
5526	2579.556515
5527	2579.424974
5528	2579.38226
5529	2579.334887
5530	2579.235959
5531	2578.763718
5532	2578.714997
5533	2578.688928
5534	2578.611987
5535	2578.520404
5536	2578.482881
5537	2578.314627
5538	2578.237995
5539	2578.153166
5540	2578.125978
5541	2578.014961
5542	2577.893865
5543	2577.850455
5544	2577.649378
5545	2577.601655
5546	2577.581234
5547	2577.540367
5548	2577.461827
5549	2577.368795
5550	2577.262339
5551	2577.229339
5552	2577.095654
5553	2577.057793
5554	2576.847244
5555	2576.545865
5556	2576.509872
5557	2576.418776
5558	2576.313778
5559	2576.261864
5560	2576.229165
5561	2576.212411
5562	2576.172283
5563	2576.113579
5564	2575.955673
5565	2575.869128
5566	2575.778714
5567	2575.61039
5568	2575.479511
5569	2575.432275
5570	2575.355393
5571	2575.27874
5572	2575.228728
5573	2575.179061
5574	2575.161182
5575	2574.907865
5576	2574.869147
5577	2574.828388
5578	2574.68189
5579	2574.619225
5580	2574.515715
5581	2574.413016
5582	2574.351917
5583	2574.246349
5584	2574.173647
5585	2574.028451
5586	2573.901976
5587	2573.79427
5588	2573.685317
5589	2573.622641
5590	2573.545151
5591	2573.505325
5592	2573.435829
5593	2573.404489
5594	2573.319741
5595	2573.192948
5596	2573.15898
5597	2573.110807
5598	2572.977161
5599	2572.899918
5600	2572.866088
5601	2572.800176
5602	2572.715822
5603	2572.674255
5604	2572.609943
5605	2572.530528
5606	2572.433626
5607	2572.394139
5608	2572.322282
5609	2572.26707
5610	2572.093879
5611	2572.057606
5612	2572.017018
5613	2571.846199
5614	2571.809946
5615	2571.728351
5616	2571.66382
5617	2571.617438
5618	2571.579191
5619	2571.407203
5620	2571.364802
5621	2571.340193
5622	2571.241554
5623	2571.034424
5624	2570.990742
5625	2570.866711
5626	2570.788286
5627	2570.705924
5628	2570.567584
5629	2570.484473
5630	2570.356362
5631	2570.303034
5632	2570.24685
5633	2570.097809
5634	2570.052547
5635	2570.009028
5636	2569.966143
5637	2569.936404
5638	2569.843809
5639	2569.764317
5640	2569.711523
5641	2569.619545
5642	2569.578833
5643	2569.516641
5644	2569.46238
5645	2569.433928
5646	2569.355948
5647	2569.258809
5648	2569.208272
5649	2569.133139
5650	2569.097966
5651	2569.056498
5652	2568.898938
5653	2568.764361
5654	2568.634738
5655	2568.531611
5656	2568.46623
5657	2568.39111
5658	2568.310082
5659	2568.218197
5660	2568.189596
5661	2568.166034
5662	2568.092196
5663	2568.036224
5664	2567.989324
5665	2567.949235
5666	2567.919673
5667	2567.869674
5668	2567.84172
5669	2567.709923
5670	2567.658776
5671	2567.580314
5672	2567.493083
5673	2567.4515
5674	2567.372962
5675	2567.225777
5676	2567.170538
5677	2567.130376
5678	2567.088292
5679	2567.04679
5680	2566.987136
5681	2566.798805
5682	2566.774717
5683	2566.711091
5684	2566.646281
5685	2566.576866
5686	2566.486508
5687	2566.431048
5688	2566.365112
5689	2566.338049
5690	2566.145536
5691	2566.118078
5692	2566.101984
5693	2566.052615
5694	2565.988475
5695	2565.965888
5696	2565.916974
5697	2565.882138
5698	2565.758055
5699	2565.666733
5700	2565.627749
5701	2565.594887
5702	2565.528965
5703	2565.38582
5704	2565.290694
5705	2565.205588
5706	2565.167479
5707	2565.094241
5708	2565.048819
5709	2565.005723
5710	2564.94055
5711	2564.870502
5712	2564.767174
5713	2564.730278
5714	2564.665314
5715	2564.59223
5716	2564.558233
5717	2564.52024
5718	2564.43312
5719	2564.340356
5720	2564.250434
5721	2564.14231
5722	2564.108946
5723	2564.068396
5724	2564.036787
5725	2564.006998
5726	2563.981474
5727	2563.914191
5728	2563.82571
5729	2563.743509
5730	2563.669593
5731	2563.655835
5732	2563.59234
5733	2563.571648
5734	2563.466876
5735	2563.400578
5736	2563.319424
5737	2563.223634
5738	2563.094263
5739	2562.978119
5740	2562.823184
5741	2562.783174
5742	2562.73053
5743	2562.696279
5744	2562.658393
5745	2562.543105
5746	2562.436753
5747	2562.332906
5748	2562.234074
5749	2562.211367
5750	2562.151658
5751	2562.031039
5752	2561.950662
5753	2561.780181
5754	2561.682997
5755	2561.62301
5756	2561.59466
5757	2561.46355
5758	2561.399073
5759	2561.360741
5760	2561.324574
5761	2561.225492
5762	2561.19449
5763	2561.156116
5764	2561.075221
5765	2560.946186
5766	2560.85982
5767	2560.73332
5768	2560.634031
5769	2560.566303
5770	2560.492829
5771	2560.436971
5772	2560.253118
5773	2560.15412
5774	2560.069608
5775	2560.025089
5776	2559.896484
5777	2559.800855
5778	2559.765927
5779	2559.737785
5780	2559.720637
5781	2559.677376
5782	2559.578162
5783	2559.305519
5784	2559.253999
5785	2559.196383
5786	2559.171631
5787	2559.101507
5788	2559.052156
5789	2559.004104
5790	2558.945259
5791	2558.884806
5792	2558.725253
5793	2558.671517
5794	2558.636809
5795	2558.57011
5796	2558.523978
5797	2558.474263
5798	2558.430681
5799	2558.402944
5800	2558.276537
5801	2558.218386
5802	2558.099331
5803	2558.008883
5804	2557.873101
5805	2557.851559
5806	2557.834515
5807	2557.718632
5808	2557.664749
5809	2557.630269
5810	2557.513225
5811	2557.443435
5812	2557.367346
5813	2557.317086
5814	2557.262287
5815	2557.216378
5816	2557.177116
5817	2557.097957
5818	2557.049106
5819	2556.939373
5820	2556.912864
5821	2556.675491
5822	2556.622318
5823	2556.580905
5824	2556.527568
5825	2556.481904
5826	2556.437045
5827	2556.38774
5828	2556.330056
5829	2556.303252
5830	2556.242432
5831	2556.183204
5832	2556.144295
5833	2556.103665
5834	2556.042802
5835	2555.95205
5836	2555.841526
5837	2555.782973
5838	2555.74697
5839	2555.66352
5840	2555.638806
5841	2555.569802
5842	2555.474534
5843	2555.401626
5844	2555.370103
5845	2555.288827
5846	2555.220024
5847	2555.136009
5848	2555.069539
5849	2555.046931
5850	2555.009711
5851	2554.976707
5852	2554.919378
5853	2554.8884
5854	2554.833076
5855	2554.79831
5856	2554.756446
5857	2554.66897
5858	2554.579786
5859	2554.485279
5860	2554.429334
5861	2554.387526
5862	2554.341609
5863	2554.219175
5864	2554.071052
5865	2554.040074
5866	2553.937858
5867	2553.827836
5868	2553.672607
5869	2553.635791
5870	2553.59233
5871	2553.53436
5872	2553.492126
5873	2553.322168
5874	2553.287889
5875	2553.259868
5876	2553.180648
5877	2553.058454
5878	2552.972732
5879	2552.878534
5880	2552.781512
5881	2552.720929
5882	2552.627296
5883	2552.536257
5884	2552.430651
5885	2552.380309
5886	2552.306688
5887	2552.284273
5888	2552.197458
5889	2552.129055
5890	2552.108032
5891	2552.056768
5892	2552.012625
5893	2551.985317
5894	2551.914156
5895	2551.848323
5896	2551.770792
5897	2551.641301
5898	2551.599232
5899	2551.571445
5900	2551.424634
5901	2551.365207
5902	2551.208639
5903	2551.155773
5904	2551.082179
5905	2551.03959
5906	2550.942987
5907	2550.910776
5908	2550.824374
5909	2550.775837
5910	2550.725508
5911	2550.685453
5912	2550.632747
5913	2550.598861
5914	2550.457209
5915	2550.427977
5916	2550.387997
5917	2550.303242
5918	2550.236975
5919	2550.142491
5920	2550.100825
5921	2550.038416
5922	2549.952829
5923	2549.879741
5924	2549.794064
5925	2549.748716
5926	2549.667085
5927	2549.624454
5928	2549.560562
5929	2549.516484
5930	2549.441634
5931	2549.398303
5932	2549.379694
5933	2549.298328
5934	2549.232084
5935	2549.188523
5936	2549.117486
5937	2549.03365
5938	2548.981477
5939	2548.857349
5940	2548.8034
5941	2548.601351
5942	2548.5002
5943	2548.451155
5944	2548.418449
5945	2548.351491
5946	2548.261308
5947	2548.184224
5948	2548.154283
5949	2548.095605
5950	2548.066645
5951	2548.029335
5952	2547.958552
5953	2547.862721
5954	2547.760064
5955	2547.734701
5956	2547.680873
5957	2547.556701
5958	2547.517793
5959	2547.475302
5960	2547.359247
5961	2547.316655
5962	2547.202618
5963	2547.143783
5964	2547.128548
5965	2546.981889
5966	2546.768203
5967	2546.700561
5968	2546.638749
5969	2546.612243
5970	2546.557775
5971	2546.494171
5972	2546.432874
5973	2546.281387
5974	2546.224691
5975	2546.162326
5976	2546.131113
5977	2546.041041
5978	2545.941959
5979	2545.838229
5980	2545.781038
5981	2545.71566
5982	2545.607678
5983	2545.560967
5984	2545.528298
5985	2545.468796
5986	2545.441641
5987	2545.333737
5988	2545.30164
5989	2545.156801
5990	2545.085337
5991	2545.038024
5992	2544.883945
5993	2544.824247
5994	2544.768497
5995	2544.568531
5996	2544.432108
5997	2544.378831
5998	2544.343304
5999	2544.246455
6000	2544.193764
6001	2544.166293
6002	2544.016125
6003	2543.959499
6004	2543.905505
6005	2543.835426
6006	2543.704327
6007	2543.616762
6008	2543.54905
6009	2543.485317
6010	2543.306315
6011	2543.23465
6012	2543.079891
6013	2542.981794
6014	2542.935326
6015	2542.849732
6016	2542.8201
6017	2542.762267
6018	2542.716798
6019	2542.635618
6020	2542.572265
6021	2542.47101
6022	2542.419607
6023	2542.238229
6024	2542.179479
6025	2542.103482
6026	2542.012113
6027	2541.949212
6028	2541.841879
6029	2541.769441
6030	2541.741537
6031	2541.660639
6032	2541.558681
6033	2541.448073
6034	2541.405411
6035	2541.247793
6036	2541.214603
6037	2541.13805
6038	2541.078492
6039	2541.037992
6040	2540.968129
6041	2540.92246
6042	2540.893698
6043	2540.775416
6044	2540.711421
6045	2540.682429
6046	2540.662769
6047	2540.615637
6048	2540.563429
6049	2540.522996
6050	2540.464606
6051	2540.438016
6052	2540.402732
6053	2540.3559
6054	2540.328098
6055	2540.156783
6056	2540.113198
6057	2539.864752
6058	2539.756002
6059	2539.731879
6060	2539.672615
6061	2539.648039
6062	2539.478191
6063	2539.388412
6064	2539.275038
6065	2539.175503
6066	2539.026181
6067	2538.948857
6068	2538.903798
6069	2538.833676
6070	2538.688311
6071	2538.611829
6072	2538.583393
6073	2538.416739
6074	2538.312335
6075	2538.240336
6076	2538.103005
6077	2537.922256
6078	2537.848464
6079	2537.794736
6080	2537.774356
6081	2537.671757
6082	2537.533965
6083	2537.421137
6084	2537.34736
6085	2537.305905
6086	2537.278931
6087	2537.183872
6088	2537.146779
6089	2536.92893
6090	2536.868849
6091	2536.772154
6092	2536.711062
6093	2536.660291
6094	2536.473039
6095	2536.406462
6096	2536.250455
6097	2536.21436
6098	2536.192902
6099	2536.023737
6100	2535.930677
6101	2535.9135
6102	2535.884609
6103	2535.759873
6104	2535.625597
6105	2535.559384
6106	2535.368932
6107	2535.210983
6108	2535.115371
6109	2535.078606
6110	2535.007055
6111	2534.948642
6112	2534.869391
6113	2534.776727
6114	2534.747028
6115	2534.666497
6116	2534.57569
6117	2534.361046
6118	2534.328367
6119	2534.29425
6120	2534.263945
6121	2534.23188
6122	2534.136229
6123	2534.101019
6124	2534.059373
6125	2534.012231
6126	2533.926371
6127	2533.834871
6128	2533.770083
6129	2533.67349
6130	2533.543854
6131	2533.506871
6132	2533.438521
6133	2533.389885
6134	2533.35529
6135	2533.323984
6136	2533.27652
6137	2533.168172
6138	2532.933132
6139	2532.83334
6140	2532.756271
6141	2532.716367
6142	2532.652579
6143	2532.616479
6144	2532.569832
6145	2532.515584
6146	2532.429606
6147	2532.347469
6148	2532.318492
6149	2532.286338
6150	2532.225145
6151	2532.19814
6152	2532.145068
6153	2532.065281
6154	2531.960463
6155	2531.922386
6156	2531.89734
6157	2531.804496
6158	2531.75238
6159	2531.704186
6160	2531.635636
6161	2531.552315
6162	2531.509538
6163	2531.357465
6164	2531.300758
6165	2531.227763
6166	2531.203333
6167	2531.153276
6168	2531.063709
6169	2530.998362
6170	2530.979895
6171	2530.92662
6172	2530.893233
6173	2530.868374
6174	2530.751464
6175	2530.680083
6176	2530.610905
6177	2530.574685
6178	2530.545472
6179	2530.510707
6180	2530.364237
6181	2530.290382
6182	2530.26627
6183	2530.219401
6184	2530.188322
6185	2530.058175
6186	2529.972932
6187	2529.923689
6188	2529.830103
6189	2529.699219
6190	2529.657989
6191	2529.627276
6192	2529.570728
6193	2529.517886
6194	2529.453104
6195	2529.362957
6196	2529.315312
6197	2529.23985
6198	2529.202937
6199	2529.147262
6200	2529.017839
6201	2528.910311
6202	2528.862478
6203	2528.786876
6204	2528.656646
6205	2528.547948
6206	2528.484486
6207	2528.435681
6208	2528.376524
6209	2528.344251
6210	2528.30654
6211	2528.267247
6212	2528.18924
6213	2528.151457
6214	2528.131753
6215	2528.039842
6216	2527.99609
6217	2527.899992
6218	2527.803643
6219	2527.698663
6220	2527.611584
6221	2527.55999
6222	2527.380122
6223	2527.347905
6224	2527.273106
6225	2527.251962
6226	2526.872344
6227	2526.757936
6228	2526.584286
6229	2526.561935
6230	2526.488328
6231	2526.438935
6232	2526.379547
6233	2526.330257
6234	2526.15648
6235	2526.040642
6236	2525.916485
6237	2525.814189
6238	2525.750434
6239	2525.654494
6240	2525.551543
6241	2525.521143
6242	2525.440431
6243	2525.335102
6244	2525.277994
6245	2525.19067
6246	2525.131544
6247	2525.086028
6248	2524.997782
6249	2524.969513
6250	2524.880236
6251	2524.741462
6252	2524.713017
6253	2524.637364
6254	2524.589284
6255	2524.484358
6256	2524.383382
6257	2524.303739
6258	2524.209052
6259	2524.108733
6260	2524.077257
6261	2524.050853
6262	2523.976601
6263	2523.942124
6264	2523.851993
6265	2523.74177
6266	2523.609266
6267	2523.547039
6268	2523.504503
6269	2523.426304
6270	2523.402281
6271	2523.342945
6272	2523.267308
6273	2523.226866
6274	2523.213142
6275	2523.159034
6276	2523.09252
6277	2523.039463
6278	2522.897532
6279	2522.757413
6280	2522.702029
6281	2522.482208
6282	2522.429967
6283	2522.313414
6284	2522.296179
6285	2522.215422
6286	2522.162749
6287	2522.117154
6288	2521.978311
6289	2521.908261
6290	2521.796744
6291	2521.69843
6292	2521.648364
6293	2521.540119
6294	2521.396443
6295	2521.314032
6296	2521.307789
6297	2521.218041
6298	2521.161749
6299	2521.113178
6300	2521.091983
6301	2521.012519
6302	2520.947737
6303	2520.887744
6304	2520.650158
6305	2520.606595
6306	2520.542611
6307	2520.453567
6308	2520.409923
6309	2520.260092
6310	2520.212571
6311	2519.968048
6312	2519.9486
6313	2519.907507
6314	2519.828019
6315	2519.798852
6316	2519.761211
6317	2519.723627
6318	2519.663775
6319	2519.631713
6320	2519.613179
6321	2519.593676
6322	2519.457562
6323	2519.415131
6324	2519.314968
6325	2519.234412
6326	2519.139809
